city,date,temp_c
Dharmapuri,04-06-2019,28.7
Dharmapuri,05-06-2019,28.3
Dharmapuri,06-06-2019,28.1
Dharmapuri,07-06-2019,28.6
Dharmapuri,08-06-2019,27.9
Dharmapuri,09-06-2019,28.4
Dharmapuri,10-06-2019,27.7
Dharmapuri,11-06-2019,28.2
Dharmapuri,12-06-2019,28.3
Dharmapuri,13-06-2019,27.9
Dharmapuri,14-06-2019,28.1
Dharmapuri,15-06-2019,29
Dharmapuri,16-06-2019,29.3
Dharmapuri,17-06-2019,29.5
Dharmapuri,18-06-2019,28.3
Dharmapuri,19-06-2019,29.4
Dharmapuri,20-06-2019,29
Dharmapuri,21-06-2019,27.3
Dharmapuri,22-06-2019,27.7
Dharmapuri,23-06-2019,27.5
Dharmapuri,24-06-2019,28.5
Dharmapuri,25-06-2019,28.3
Dharmapuri,26-06-2019,26.6
Dharmapuri,27-06-2019,28.3
Dharmapuri,28-06-2019,28.6
Dharmapuri,29-06-2019,28.9
Dharmapuri,30-06-2019,27.6
Dharmapuri,01-07-2019,29.1
Dharmapuri,02-07-2019,27.8
Dharmapuri,03-07-2019,27.6
Dharmapuri,04-07-2019,27.3
Dharmapuri,05-07-2019,27.8
Dharmapuri,06-07-2019,27.2
Dharmapuri,07-07-2019,27.6
Dharmapuri,08-07-2019,28.3
Dharmapuri,09-07-2019,27.8
Dharmapuri,10-07-2019,26.9
Dharmapuri,11-07-2019,27.2
Dharmapuri,12-07-2019,28.2
Dharmapuri,13-07-2019,28.2
Dharmapuri,14-07-2019,26.9
Dharmapuri,15-07-2019,27.7
Dharmapuri,16-07-2019,26.8
Dharmapuri,17-07-2019,27.7
Dharmapuri,18-07-2019,24.5
Dharmapuri,19-07-2019,25.4
Dharmapuri,20-07-2019,26.4
Dharmapuri,21-07-2019,27.6
Dharmapuri,22-07-2019,25.3
Dharmapuri,23-07-2019,26.1
Dharmapuri,24-07-2019,26.8
Dharmapuri,25-07-2019,26.8
Dharmapuri,26-07-2019,26.4
Dharmapuri,27-07-2019,26.5
Dharmapuri,28-07-2019,26.7
Dharmapuri,29-07-2019,27.2
Dharmapuri,30-07-2019,27
Dharmapuri,31-07-2019,27.4
Dharmapuri,01-08-2019,28.3
Dharmapuri,02-08-2019,27.3
Dharmapuri,03-08-2019,26.9
Dharmapuri,04-08-2019,27.1
Dharmapuri,05-08-2019,25.6
Dharmapuri,06-08-2019,26.5
Dharmapuri,07-08-2019,25.9
Dharmapuri,08-08-2019,26.7
Dharmapuri,09-08-2019,26.4
Dharmapuri,10-08-2019,26.6
Dharmapuri,11-08-2019,27.1
Dharmapuri,12-08-2019,27.4
Dharmapuri,13-08-2019,27.1
Dharmapuri,14-08-2019,26.5
Dharmapuri,15-08-2019,26.8
Dharmapuri,16-08-2019,26.5
Dharmapuri,17-08-2019,25.4
Dharmapuri,18-08-2019,24.1
Dharmapuri,19-08-2019,25.8
Dharmapuri,20-08-2019,25.2
Dharmapuri,21-08-2019,24.5
Dharmapuri,22-08-2019,24.4
Dharmapuri,23-08-2019,24.2
Dharmapuri,24-08-2019,24.4
Dharmapuri,25-08-2019,24.9
Dharmapuri,26-08-2019,25.5
Dharmapuri,27-08-2019,25.5
Dharmapuri,28-08-2019,25.8
Dharmapuri,29-08-2019,25.4
Dharmapuri,30-08-2019,25.1
Dharmapuri,31-08-2019,25.4
Dharmapuri,01-09-2019,24.7
Dharmapuri,02-09-2019,24.9
Dharmapuri,03-09-2019,25.4
Dharmapuri,04-09-2019,25
Dharmapuri,05-09-2019,25.6
Dharmapuri,06-09-2019,26
Dharmapuri,07-09-2019,26.2
Dharmapuri,08-09-2019,26.3
Dharmapuri,09-09-2019,25.9
Dharmapuri,10-09-2019,27
Dharmapuri,11-09-2019,25.9
Dharmapuri,12-09-2019,25
Dharmapuri,13-09-2019,25
Dharmapuri,14-09-2019,25.8
Dharmapuri,15-09-2019,25.6
Dharmapuri,16-09-2019,26.1
Dharmapuri,17-09-2019,24.7
Dharmapuri,18-09-2019,25.8
Dharmapuri,19-09-2019,24.6
Dharmapuri,20-09-2019,24.7
Dharmapuri,21-09-2019,26.1
Dharmapuri,22-09-2019,24.6
Dharmapuri,23-09-2019,25
Dharmapuri,24-09-2019,24.9
Dharmapuri,25-09-2019,24.1
Dharmapuri,26-09-2019,24.1
Dharmapuri,27-09-2019,25
Dharmapuri,28-09-2019,24.8
Dharmapuri,29-09-2019,24.3
Dharmapuri,30-09-2019,23.3
Dharmapuri,01-10-2019,24.8
Dharmapuri,02-10-2019,25.5
Dharmapuri,03-10-2019,25.4
Dharmapuri,04-10-2019,25.4
Dharmapuri,05-10-2019,24.8
Dharmapuri,06-10-2019,25
Dharmapuri,07-10-2019,24.9
Dharmapuri,08-10-2019,25.7
Dharmapuri,09-10-2019,25.5
Dharmapuri,10-10-2019,24.9
Dharmapuri,11-10-2019,24.9
Dharmapuri,12-10-2019,24.9
Dharmapuri,13-10-2019,24.7
Dharmapuri,14-10-2019,24.8
Dharmapuri,15-10-2019,24.4
Dharmapuri,16-10-2019,23.9
Dharmapuri,17-10-2019,23.9
Dharmapuri,18-10-2019,24.1
Dharmapuri,19-10-2019,23.9
Dharmapuri,20-10-2019,23.8
Dharmapuri,21-10-2019,23.5
Dharmapuri,22-10-2019,24.4
Dharmapuri,23-10-2019,24.1
Dharmapuri,24-10-2019,23.7
Dharmapuri,25-10-2019,23.1
Dharmapuri,26-10-2019,23.6
Dharmapuri,27-10-2019,24
Dharmapuri,28-10-2019,23.5
Dharmapuri,29-10-2019,22.5
Dharmapuri,30-10-2019,23.2
Dharmapuri,31-10-2019,23.3
Dharmapuri,01-11-2019,24.3
Dharmapuri,02-11-2019,23.8
Dharmapuri,03-11-2019,23.9
Dharmapuri,04-11-2019,24
Dharmapuri,05-11-2019,24.6
Dharmapuri,06-11-2019,25.5
Dharmapuri,07-11-2019,24.8
Dharmapuri,08-11-2019,24.8
Dharmapuri,09-11-2019,24.3
Dharmapuri,10-11-2019,25.3
Dharmapuri,11-11-2019,23.3
Dharmapuri,12-11-2019,22.6
Dharmapuri,13-11-2019,22.9
Dharmapuri,14-11-2019,23.3
Dharmapuri,15-11-2019,23.7
Dharmapuri,16-11-2019,23.8
Dharmapuri,17-11-2019,23.5
Dharmapuri,18-11-2019,24
Dharmapuri,19-11-2019,24.2
Dharmapuri,20-11-2019,23.7
Dharmapuri,21-11-2019,24
Dharmapuri,22-11-2019,22.8
Dharmapuri,23-11-2019,22.1
Dharmapuri,24-11-2019,22.7
Dharmapuri,25-11-2019,22.6
Dharmapuri,26-11-2019,22.4
Dharmapuri,27-11-2019,23.2
Dharmapuri,28-11-2019,23.4
Dharmapuri,29-11-2019,23.9
Dharmapuri,30-11-2019,23.4
Dharmapuri,01-12-2019,23.7
Dharmapuri,02-12-2019,22.9
Dharmapuri,03-12-2019,22.7
Dharmapuri,04-12-2019,22.5
Dharmapuri,05-12-2019,21.5
Dharmapuri,06-12-2019,21
Dharmapuri,07-12-2019,22
Dharmapuri,08-12-2019,22.1
Dharmapuri,09-12-2019,21.7
Dharmapuri,10-12-2019,21.2
Dharmapuri,11-12-2019,22.1
Dharmapuri,12-12-2019,22.1
Dharmapuri,13-12-2019,23
Dharmapuri,14-12-2019,22.8
Dharmapuri,15-12-2019,22.5
Dharmapuri,16-12-2019,22.7
Dharmapuri,17-12-2019,22.6
Dharmapuri,18-12-2019,22.8
Dharmapuri,19-12-2019,22.7
Dharmapuri,20-12-2019,22.6
Dharmapuri,21-12-2019,22.2
Dharmapuri,22-12-2019,22.7
Dharmapuri,23-12-2019,22
Dharmapuri,24-12-2019,22.8
Dharmapuri,25-12-2019,23.6
Dharmapuri,26-12-2019,23.9
Dharmapuri,27-12-2019,23.3
Dharmapuri,28-12-2019,22.9
Dharmapuri,29-12-2019,23
Dharmapuri,30-12-2019,23
Dharmapuri,31-12-2019,23.6
Dharmapuri,01-01-2020,23.9
Dharmapuri,02-01-2020,24.7
Dharmapuri,03-01-2020,24.9
Dharmapuri,04-01-2020,25.7
Dharmapuri,05-01-2020,25.2
Dharmapuri,06-01-2020,24.3
Dharmapuri,07-01-2020,23.6
Dharmapuri,08-01-2020,23.6
Dharmapuri,09-01-2020,23.4
Dharmapuri,10-01-2020,22.7
Dharmapuri,11-01-2020,21.7
Dharmapuri,12-01-2020,22.5
Dharmapuri,13-01-2020,22.9
Dharmapuri,14-01-2020,22.5
Dharmapuri,15-01-2020,21.4
Dharmapuri,16-01-2020,21.8
Dharmapuri,17-01-2020,23.3
Dharmapuri,18-01-2020,24.4
Dharmapuri,19-01-2020,24.4
Dharmapuri,20-01-2020,24.1
Dharmapuri,21-01-2020,23.1
Dharmapuri,22-01-2020,23.4
Dharmapuri,23-01-2020,24
Dharmapuri,24-01-2020,23
Dharmapuri,25-01-2020,22.3
Dharmapuri,26-01-2020,23.3
Dharmapuri,27-01-2020,24.3
Dharmapuri,28-01-2020,24.7
Dharmapuri,29-01-2020,25.1
Dharmapuri,30-01-2020,25.5
Dharmapuri,31-01-2020,25.5
Dharmapuri,01-02-2020,24.8
Dharmapuri,02-02-2020,24.7
Dharmapuri,03-02-2020,24.5
Dharmapuri,04-02-2020,24.9
Dharmapuri,05-02-2020,25
Dharmapuri,06-02-2020,25.1
Dharmapuri,07-02-2020,25.4
Dharmapuri,08-02-2020,26.3
Dharmapuri,09-02-2020,25.6
Dharmapuri,10-02-2020,25.6
Dharmapuri,11-02-2020,25.2
Dharmapuri,12-02-2020,25
Dharmapuri,13-02-2020,25.3
Dharmapuri,14-02-2020,25.8
Dharmapuri,15-02-2020,26.5
Dharmapuri,16-02-2020,25.2
Dharmapuri,17-02-2020,24.1
Dharmapuri,18-02-2020,24.8
Dharmapuri,19-02-2020,24.5
Dharmapuri,20-02-2020,24.5
Dharmapuri,21-02-2020,25.1
Dharmapuri,22-02-2020,25.9
Dharmapuri,23-02-2020,25.9
Dharmapuri,24-02-2020,26.5
Dharmapuri,25-02-2020,27.3
Dharmapuri,26-02-2020,27.6
Dharmapuri,27-02-2020,27.6
Dharmapuri,28-02-2020,27.4
Dharmapuri,29-02-2020,27.5
Dharmapuri,01-03-2020,27.9
Dharmapuri,02-03-2020,26.5
Dharmapuri,03-03-2020,28.7
Dharmapuri,04-03-2020,29.3
Dharmapuri,05-03-2020,29.3
Dharmapuri,06-03-2020,28.5
Dharmapuri,07-03-2020,28.6
Dharmapuri,08-03-2020,29
Dharmapuri,09-03-2020,29.2
Dharmapuri,10-03-2020,29
Dharmapuri,11-03-2020,28.6
Dharmapuri,12-03-2020,28.6
Dharmapuri,13-03-2020,28.1
Dharmapuri,14-03-2020,28.5
Dharmapuri,15-03-2020,28.8
Dharmapuri,16-03-2020,29.2
Dharmapuri,17-03-2020,28.5
Dharmapuri,18-03-2020,28.3
Dharmapuri,19-03-2020,29.3
Dharmapuri,20-03-2020,29.8
Dharmapuri,21-03-2020,29.9
Dharmapuri,22-03-2020,30.6
Dharmapuri,23-03-2020,30.1
Dharmapuri,24-03-2020,30
Dharmapuri,25-03-2020,29.4
Dharmapuri,26-03-2020,29.1
Dharmapuri,27-03-2020,28.9
Dharmapuri,28-03-2020,29
Dharmapuri,29-03-2020,28.9
Dharmapuri,30-03-2020,29.1
Dharmapuri,31-03-2020,29.1
Dharmapuri,01-04-2020,29.6
Dharmapuri,02-04-2020,30.5
Dharmapuri,03-04-2020,30.2
Dharmapuri,04-04-2020,29.6
Dharmapuri,05-04-2020,31
Dharmapuri,06-04-2020,30.9
Dharmapuri,07-04-2020,28
Dharmapuri,08-04-2020,30.2
Dharmapuri,09-04-2020,28.8
Dharmapuri,10-04-2020,28.3
Dharmapuri,11-04-2020,28.3
Dharmapuri,12-04-2020,28.8
Dharmapuri,13-04-2020,29.6
Dharmapuri,14-04-2020,29.4
Dharmapuri,15-04-2020,29.7
Dharmapuri,16-04-2020,30
Dharmapuri,17-04-2020,30.9
Dharmapuri,18-04-2020,31.3
Dharmapuri,19-04-2020,31
Dharmapuri,20-04-2020,30.5
Dharmapuri,21-04-2020,30.9
Dharmapuri,22-04-2020,32.1
Dharmapuri,23-04-2020,32.3
Dharmapuri,24-04-2020,31.4
Dharmapuri,25-04-2020,31.6
Dharmapuri,26-04-2020,29.5
Dharmapuri,27-04-2020,29.9
Dharmapuri,28-04-2020,28.7
Dharmapuri,29-04-2020,27.4
Dharmapuri,30-04-2020,29.4
Dharmapuri,01-05-2020,30.7
Dharmapuri,02-05-2020,31.5
Dharmapuri,03-05-2020,31.7
Dharmapuri,04-05-2020,31.9
Dharmapuri,05-05-2020,32.6
Dharmapuri,06-05-2020,31.7
Dharmapuri,07-05-2020,31.8
Dharmapuri,08-05-2020,31.9
Dharmapuri,09-05-2020,32.5
Dharmapuri,10-05-2020,32.1
Dharmapuri,11-05-2020,30.9
Dharmapuri,12-05-2020,29.1
Dharmapuri,13-05-2020,31.7
Dharmapuri,14-05-2020,32.1
Dharmapuri,15-05-2020,32.2
Dharmapuri,16-05-2020,32.7
Dharmapuri,17-05-2020,31.8
Dharmapuri,18-05-2020,30
Dharmapuri,19-05-2020,31.3
Dharmapuri,20-05-2020,32.1
Dharmapuri,21-05-2020,31.6
Dharmapuri,22-05-2020,32.4
Dharmapuri,23-05-2020,34
Dharmapuri,24-05-2020,33.9
Dharmapuri,25-05-2020,31.8
Dharmapuri,26-05-2020,31.2
Dharmapuri,27-05-2020,30.2
Dharmapuri,28-05-2020,29.8
Dharmapuri,29-05-2020,28.3
Dharmapuri,30-05-2020,29.3
Dharmapuri,31-05-2020,29.2
Dharmapuri,01-06-2020,27.5
Dharmapuri,02-06-2020,26.6
Dharmapuri,03-06-2020,26.3
Dharmapuri,04-06-2020,27.1
Dharmapuri,05-06-2020,27.8
Dharmapuri,06-06-2020,26.9
Dharmapuri,07-06-2020,28.6
Dharmapuri,08-06-2020,28.6
Dharmapuri,09-06-2020,28.5
Dharmapuri,10-06-2020,27.9
Dharmapuri,11-06-2020,27.3
Dharmapuri,12-06-2020,27.5
Dharmapuri,13-06-2020,28.5
Dharmapuri,14-06-2020,28.1
Dharmapuri,15-06-2020,29.2
Dharmapuri,16-06-2020,29.2
Dharmapuri,17-06-2020,28.4
Dharmapuri,18-06-2020,28.4
Dharmapuri,19-06-2020,28.9
Dharmapuri,20-06-2020,28.3
Dharmapuri,21-06-2020,28
Dharmapuri,22-06-2020,28.7
Dharmapuri,23-06-2020,28
Dharmapuri,24-06-2020,28.5
Dharmapuri,25-06-2020,26.2
Dharmapuri,26-06-2020,26.9
Dharmapuri,27-06-2020,27.8
Dharmapuri,28-06-2020,26.7
Dharmapuri,29-06-2020,27
Dharmapuri,30-06-2020,26.8
Dharmapuri,01-07-2020,26.9
Dharmapuri,02-07-2020,26.3
Dharmapuri,03-07-2020,25.9
Dharmapuri,04-07-2020,26.2
Dharmapuri,05-07-2020,25.9
Dharmapuri,06-07-2020,26.4
Dharmapuri,07-07-2020,26.1
Dharmapuri,08-07-2020,26
Dharmapuri,09-07-2020,25.3
Dharmapuri,10-07-2020,25.9
Dharmapuri,11-07-2020,25.8
Dharmapuri,12-07-2020,27.1
Dharmapuri,13-07-2020,26.2
Dharmapuri,14-07-2020,25.7
Dharmapuri,15-07-2020,25.6
Dharmapuri,16-07-2020,25.7
Dharmapuri,17-07-2020,25.1
Dharmapuri,18-07-2020,26.4
Dharmapuri,19-07-2020,25.8
Dharmapuri,20-07-2020,25.8
Dharmapuri,21-07-2020,25.6
Dharmapuri,22-07-2020,25.7
Dharmapuri,23-07-2020,25
Dharmapuri,24-07-2020,25.4
Dharmapuri,25-07-2020,25
Dharmapuri,26-07-2020,25.4
Dharmapuri,27-07-2020,25.8
Dharmapuri,28-07-2020,26.1
Dharmapuri,29-07-2020,24.4
Dharmapuri,30-07-2020,25.5
Dharmapuri,31-07-2020,25.8
Dharmapuri,01-08-2020,25.5
Dharmapuri,02-08-2020,24.3
Dharmapuri,03-08-2020,24.9
Dharmapuri,04-08-2020,25
Dharmapuri,05-08-2020,25.4
Dharmapuri,06-08-2020,26.3
Dharmapuri,07-08-2020,26.5
Dharmapuri,08-08-2020,25.5
Dharmapuri,09-08-2020,24.2
Dharmapuri,10-08-2020,24.3
Dharmapuri,11-08-2020,25.3
Dharmapuri,12-08-2020,25.7
Dharmapuri,13-08-2020,25.9
Dharmapuri,14-08-2020,25.7
Dharmapuri,15-08-2020,25
Dharmapuri,16-08-2020,25.8
Dharmapuri,17-08-2020,26.5
Dharmapuri,18-08-2020,26.8
Dharmapuri,19-08-2020,26.2
Dharmapuri,20-08-2020,25.6
Dharmapuri,21-08-2020,27
Dharmapuri,22-08-2020,26.6
Dharmapuri,23-08-2020,26.2
Dharmapuri,24-08-2020,25.8
Dharmapuri,25-08-2020,26.3
Dharmapuri,26-08-2020,25.7
Dharmapuri,27-08-2020,26.1
Dharmapuri,28-08-2020,26.9
Dharmapuri,29-08-2020,26.6
Dharmapuri,30-08-2020,27
Dharmapuri,31-08-2020,26.3
Dharmapuri,01-09-2020,23.9
Dharmapuri,02-09-2020,24.2
Dharmapuri,03-09-2020,24.8
Dharmapuri,04-09-2020,25.6
Dharmapuri,05-09-2020,25.5
Dharmapuri,06-09-2020,25.6
Dharmapuri,07-09-2020,25
Dharmapuri,08-09-2020,25.3
Dharmapuri,09-09-2020,25.2
Dharmapuri,10-09-2020,23.9
Dharmapuri,11-09-2020,24.2
Dharmapuri,12-09-2020,24
Dharmapuri,13-09-2020,23.3
Dharmapuri,14-09-2020,24.3
Dharmapuri,15-09-2020,24.9
Dharmapuri,16-09-2020,25.1
Dharmapuri,17-09-2020,25.3
Dharmapuri,18-09-2020,25.4
Dharmapuri,19-09-2020,24.7
Dharmapuri,20-09-2020,23.4
Dharmapuri,21-09-2020,24.3
Dharmapuri,22-09-2020,23.8
Dharmapuri,23-09-2020,24.8
Dharmapuri,24-09-2020,25.7
Dharmapuri,25-09-2020,24.8
Dharmapuri,26-09-2020,23.7
Dharmapuri,27-09-2020,25.1
Dharmapuri,28-09-2020,25.9
Dharmapuri,29-09-2020,25
Dharmapuri,30-09-2020,23.7
Dharmapuri,01-10-2020,24.1
Dharmapuri,02-10-2020,25.2
Dharmapuri,03-10-2020,23.8
Dharmapuri,04-10-2020,24.3
Dharmapuri,05-10-2020,25.2
Dharmapuri,06-10-2020,26.2
Dharmapuri,07-10-2020,26.3
Dharmapuri,08-10-2020,25.8
Dharmapuri,09-10-2020,24.7
Dharmapuri,10-10-2020,24.4
Dharmapuri,11-10-2020,23.4
Dharmapuri,12-10-2020,23.8
Dharmapuri,13-10-2020,23.9
Dharmapuri,14-10-2020,23.7
Dharmapuri,15-10-2020,24
Dharmapuri,16-10-2020,24.1
Dharmapuri,17-10-2020,24.3
Dharmapuri,18-10-2020,25
Dharmapuri,19-10-2020,24.2
Dharmapuri,20-10-2020,24.3
Dharmapuri,21-10-2020,24.3
Dharmapuri,22-10-2020,24.6
Dharmapuri,23-10-2020,24.8
Dharmapuri,24-10-2020,24.4
Dharmapuri,25-10-2020,24.9
Dharmapuri,26-10-2020,25.2
Dharmapuri,27-10-2020,24.1
Dharmapuri,28-10-2020,23.9
Dharmapuri,29-10-2020,23.4
Dharmapuri,30-10-2020,23.8
Dharmapuri,31-10-2020,24.7
Dharmapuri,01-11-2020,24.7
Dharmapuri,02-11-2020,24.8
Dharmapuri,03-11-2020,24.2
Dharmapuri,04-11-2020,24.7
Dharmapuri,05-11-2020,24.8
Dharmapuri,06-11-2020,24.2
Dharmapuri,07-11-2020,24.6
Dharmapuri,08-11-2020,23.7
Dharmapuri,09-11-2020,23.4
Dharmapuri,10-11-2020,21.6
Dharmapuri,11-11-2020,22.6
Dharmapuri,12-11-2020,23.4
Dharmapuri,13-11-2020,23.7
Dharmapuri,14-11-2020,23.8
Dharmapuri,15-11-2020,23.8
Dharmapuri,16-11-2020,23.6
Dharmapuri,17-11-2020,23.4
Dharmapuri,18-11-2020,23.8
Dharmapuri,19-11-2020,23.3
Dharmapuri,20-11-2020,22.9
Dharmapuri,21-11-2020,21.5
Dharmapuri,22-11-2020,20.9
Dharmapuri,23-11-2020,21.2
Dharmapuri,24-11-2020,22.1
Dharmapuri,25-11-2020,23.1
Dharmapuri,26-11-2020,21.7
Dharmapuri,27-11-2020,21.3
Dharmapuri,28-11-2020,22.4
Dharmapuri,29-11-2020,23.2
Dharmapuri,30-11-2020,22.8
Dharmapuri,01-12-2020,21.8
Dharmapuri,02-12-2020,22.5
Dharmapuri,03-12-2020,22.1
Dharmapuri,04-12-2020,22.4
Dharmapuri,05-12-2020,22.9
Dharmapuri,06-12-2020,23.1
Dharmapuri,07-12-2020,23.4
Dharmapuri,08-12-2020,23.2
Dharmapuri,09-12-2020,23.1
Dharmapuri,10-12-2020,21.5
Dharmapuri,11-12-2020,20.7
Dharmapuri,12-12-2020,20.7
Dharmapuri,13-12-2020,20.8
Dharmapuri,14-12-2020,20.2
Dharmapuri,15-12-2020,20.8
Dharmapuri,16-12-2020,22.4
Dharmapuri,17-12-2020,22.2
Dharmapuri,18-12-2020,21.7
Dharmapuri,19-12-2020,21.6
Dharmapuri,20-12-2020,21.3
Dharmapuri,21-12-2020,19.8
Dharmapuri,22-12-2020,20.6
Dharmapuri,23-12-2020,21.3
Dharmapuri,24-12-2020,22
Dharmapuri,25-12-2020,21.5
Dharmapuri,26-12-2020,20.7
Dharmapuri,27-12-2020,20.6
Dharmapuri,28-12-2020,20.7
Dharmapuri,29-12-2020,21.9
Dharmapuri,30-12-2020,22.9
Dharmapuri,31-12-2020,22.9
Dharmapuri,01-01-2021,21.3
Dharmapuri,02-01-2021,21.9
Dharmapuri,03-01-2021,23
Dharmapuri,04-01-2021,23.2
Dharmapuri,05-01-2021,22.9
Dharmapuri,06-01-2021,22.8
Dharmapuri,07-01-2021,23.4
Dharmapuri,08-01-2021,23.9
Dharmapuri,09-01-2021,23.4
Dharmapuri,10-01-2021,22.8
Dharmapuri,11-01-2021,22.7
Dharmapuri,12-01-2021,21.9
Dharmapuri,13-01-2021,22.6
Dharmapuri,14-01-2021,22.4
Dharmapuri,15-01-2021,22.8
Dharmapuri,16-01-2021,22.6
Dharmapuri,17-01-2021,22
Dharmapuri,18-01-2021,21.4
Dharmapuri,19-01-2021,21.5
Dharmapuri,20-01-2021,23.1
Dharmapuri,21-01-2021,24.2
Dharmapuri,22-01-2021,24.6
Dharmapuri,23-01-2021,23.6
Dharmapuri,24-01-2021,22.9
Dharmapuri,25-01-2021,22.1
Dharmapuri,26-01-2021,21.6
Dharmapuri,27-01-2021,21.1
Dharmapuri,28-01-2021,22
Dharmapuri,29-01-2021,22.3
Dharmapuri,30-01-2021,23.3
Dharmapuri,31-01-2021,23
Dharmapuri,01-02-2021,22.2
Dharmapuri,02-02-2021,22.7
Dharmapuri,03-02-2021,22.8
Dharmapuri,04-02-2021,22.9
Dharmapuri,05-02-2021,22.4
Dharmapuri,06-02-2021,22.1
Dharmapuri,07-02-2021,21.9
Dharmapuri,08-02-2021,21.8
Dharmapuri,09-02-2021,21.4
Dharmapuri,10-02-2021,21.1
Dharmapuri,11-02-2021,21.4
Dharmapuri,12-02-2021,21.5
Dharmapuri,13-02-2021,22
Dharmapuri,14-02-2021,22.7
Dharmapuri,15-02-2021,24.1
Dharmapuri,16-02-2021,24.6
Dharmapuri,17-02-2021,24.2
Dharmapuri,18-02-2021,24
Dharmapuri,19-02-2021,24.2
Dharmapuri,20-02-2021,24.3
Dharmapuri,21-02-2021,23.5
Dharmapuri,22-02-2021,24.4
Dharmapuri,23-02-2021,25.1
Dharmapuri,24-02-2021,25
Dharmapuri,25-02-2021,25.8
Dharmapuri,26-02-2021,26.6
Dharmapuri,27-02-2021,26.9
Dharmapuri,28-02-2021,26.3
Dharmapuri,01-03-2021,26.2
Dharmapuri,02-03-2021,26.2
Dharmapuri,03-03-2021,25.5
Dharmapuri,04-03-2021,24.7
Dharmapuri,05-03-2021,25.3
Dharmapuri,06-03-2021,26.9
Dharmapuri,07-03-2021,27.2
Dharmapuri,08-03-2021,26.8
Dharmapuri,09-03-2021,27.1
Dharmapuri,10-03-2021,27.5
Dharmapuri,11-03-2021,27
Dharmapuri,12-03-2021,26.4
Dharmapuri,13-03-2021,26.1
Dharmapuri,14-03-2021,26.8
Dharmapuri,15-03-2021,27.4
Dharmapuri,16-03-2021,27.9
Dharmapuri,17-03-2021,27.5
Dharmapuri,18-03-2021,26.7
Dharmapuri,19-03-2021,25.7
Dharmapuri,20-03-2021,27.1
Dharmapuri,21-03-2021,27.7
Dharmapuri,22-03-2021,28.4
Dharmapuri,23-03-2021,28.5
Dharmapuri,24-03-2021,28.6
Dharmapuri,25-03-2021,28.8
Dharmapuri,26-03-2021,28.6
Dharmapuri,27-03-2021,29
Dharmapuri,28-03-2021,30
Dharmapuri,29-03-2021,30
Dharmapuri,30-03-2021,31.2
Dharmapuri,31-03-2021,33.2
Dharmapuri,01-04-2021,33.2
Dharmapuri,02-04-2021,32.8
Dharmapuri,03-04-2021,32.6
Dharmapuri,04-04-2021,33.3
Dharmapuri,05-04-2021,32.3
Dharmapuri,06-04-2021,30.3
Dharmapuri,07-04-2021,30
Dharmapuri,08-04-2021,29.6
Dharmapuri,09-04-2021,29.2
Dharmapuri,10-04-2021,29.6
Dharmapuri,11-04-2021,29.8
Dharmapuri,12-04-2021,29.7
Dharmapuri,13-04-2021,29.7
Dharmapuri,14-04-2021,28.4
Dharmapuri,15-04-2021,26.1
Dharmapuri,16-04-2021,27.8
Dharmapuri,17-04-2021,28.4
Dharmapuri,18-04-2021,29.5
Dharmapuri,19-04-2021,29.5
Dharmapuri,20-04-2021,29
Dharmapuri,21-04-2021,28.9
Dharmapuri,22-04-2021,29.5
Dharmapuri,23-04-2021,28.8
Dharmapuri,24-04-2021,27.5
Dharmapuri,25-04-2021,28.5
Dharmapuri,26-04-2021,27.8
Dharmapuri,27-04-2021,27.8
Dharmapuri,28-04-2021,28.9
Dharmapuri,29-04-2021,29.2
Dharmapuri,30-04-2021,28.7
Dharmapuri,01-05-2021,28.7
Dharmapuri,02-05-2021,28.5
Dharmapuri,03-05-2021,28.7
Dharmapuri,04-05-2021,29
Dharmapuri,05-05-2021,29.1
Dharmapuri,06-05-2021,29.8
Dharmapuri,07-05-2021,29.3
Dharmapuri,08-05-2021,28.9
Dharmapuri,09-05-2021,29.8
Dharmapuri,10-05-2021,29.8
Dharmapuri,11-05-2021,29.9
Dharmapuri,12-05-2021,29.9
Dharmapuri,13-05-2021,28.9
Dharmapuri,14-05-2021,29.1
Dharmapuri,15-05-2021,26.8
Dharmapuri,16-05-2021,26.7
Dharmapuri,17-05-2021,28.8
Dharmapuri,18-05-2021,28.4
Dharmapuri,19-05-2021,26.9
Dharmapuri,20-05-2021,26.2
Dharmapuri,21-05-2021,25
Dharmapuri,22-05-2021,26.1
Dharmapuri,23-05-2021,27
Dharmapuri,24-05-2021,27.1
Dharmapuri,25-05-2021,25.5
Dharmapuri,26-05-2021,25.8
Dharmapuri,27-05-2021,26.6
Dharmapuri,28-05-2021,27.2
Dharmapuri,29-05-2021,27.1
Dharmapuri,30-05-2021,27
Dharmapuri,31-05-2021,27.2
Dharmapuri,01-06-2021,27.9
Dharmapuri,02-06-2021,28.2
Dharmapuri,03-06-2021,27.1
Dharmapuri,04-06-2021,25.6
Dharmapuri,05-06-2021,24.9
Dharmapuri,06-06-2021,26.4
Dharmapuri,07-06-2021,27.1
Dharmapuri,08-06-2021,27.3
Dharmapuri,09-06-2021,26.6
Dharmapuri,10-06-2021,26.9
Dharmapuri,11-06-2021,25.6
Dharmapuri,12-06-2021,25.7
Dharmapuri,13-06-2021,26.2
Dharmapuri,14-06-2021,24.8
Dharmapuri,15-06-2021,25.6
