name,region,country,lat,lon,tz_id,localtime_epoch,localtime,last_updated_epoch,last_updated,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph,text,co,no2,o3,so2,pm2_5,pm10,us-epa-index,gb-defra-index
Karur,Tamil Nadu,India,10.95,78.08,Asia/Kolkata,1628838009,2021-08-13 12:30,1628834400,2021-08-13 11:30,33.0,91.4,1,13.6,22.0,270,W,1008.0,29.77,0.0,0.0,49,50,41.4,106.5,5.0,3.0,7.0,11.9,19.1,Mist,263.70001220703125,5.599999904632568,28.299999237060547,1.899999976158142,4.699999809265137,6.599999904632568,1,1
Krishnagiri,Tamil Nadu,India,12.53,78.23,Asia/Kolkata,1628838009,2021-08-13 12:30,1628834400,2021-08-13 11:30,25.4,77.7,1,11.4,18.4,295,WNW,1010.0,29.83,0.1,0.0,66,59,26.8,80.2,10.0,6.0,6.0,13.6,22.0,Cloudy,277.0,5.099999904632568,33.599998474121094,3.4000000953674316,3.200000047683716,5.099999904632568,1,1
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1628838009,2021-08-13 12:30,1628837100,2021-08-13 12:15,29.7,85.5,1,4.9,7.9,282,WNW,1009.0,29.8,0.0,0.0,57,25,32.0,89.6,10.0,6.0,7.0,5.6,9.0,Partly cloudy,283.70001220703125,6.0,21.100000381469727,3.5,3.5,5.5,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1628838010,2021-08-13 12:30,1628834400,2021-08-13 11:30,28.9,84.0,1,7.2,11.5,260,W,1008.0,29.78,0.3,0.01,70,58,32.5,90.5,9.3,5.0,7.0,9.2,14.8,Partly cloudy,333.79998779296875,10.899999618530273,29.700000762939453,16.200000762939453,9.399999618530273,12.899999618530273,1,1
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1628838010,2021-08-13 12:30,1628834400,2021-08-13 11:30,33.0,91.4,1,13.6,22.0,270,W,1008.0,29.77,0.0,0.0,49,50,42.3,108.1,5.0,3.0,7.0,6.3,10.1,Mist,393.8999938964844,10.800000190734863,15.899999618530273,4.699999809265137,11.199999809265137,16.600000381469727,1,1
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1628838010,2021-08-13 12:30,1628834400,2021-08-13 11:30,33.0,91.4,1,13.6,22.0,270,W,1008.0,29.77,0.0,0.0,49,50,40.9,105.6,5.0,3.0,7.0,14.3,23.0,Mist,283.70001220703125,3.700000047683716,35.79999923706055,1.7999999523162842,6.599999904632568,9.399999618530273,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1628838011,2021-08-13 12:30,1628834400,2021-08-13 11:30,33.0,91.4,1,13.6,22.0,270,W,1008.0,29.77,0.2,0.01,49,50,38.9,102.0,5.0,3.0,6.0,13.6,22.0,Mist,247.0,2.799999952316284,31.799999237060547,0.699999988079071,2.0,3.700000047683716,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1628838011,2021-08-13 12:30,1628834400,2021-08-13 11:30,29.8,85.6,1,3.1,5.0,258,WSW,1009.0,29.79,0.1,0.0,63,86,33.2,91.8,10.0,6.0,6.0,3.6,5.8,Patchy rain possible,343.79998779296875,6.099999904632568,70.0999984741211,1.100000023841858,21.399999618530273,25.799999237060547,2,2
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1628838011,2021-08-13 12:30,1628834400,2021-08-13 11:30,27.8,82.0,1,4.3,6.8,288,WNW,1010.0,29.83,0.0,0.0,65,33,29.9,85.8,10.0,6.0,7.0,4.9,7.9,Partly cloudy,247.0,3.200000047683716,36.099998474121094,2.700000047683716,2.299999952316284,3.9000000953674316,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1628838012,2021-08-13 12:30,1628834400,2021-08-13 11:30,33.0,91.4,1,13.6,22.0,270,W,1008.0,29.77,0.0,0.0,49,50,37.7,99.9,5.0,3.0,8.0,9.6,15.5,Mist,290.3999938964844,4.199999809265137,27.899999618530273,0.800000011920929,3.9000000953674316,6.5,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1628838012,2021-08-13 12:30,1628834400,2021-08-13 11:30,33.0,91.4,1,13.6,22.0,270,W,1008.0,29.77,0.1,0.0,49,50,40.4,104.7,5.0,3.0,7.0,13.0,20.9,Mist,307.1000061035156,5.099999904632568,34.70000076293945,5.099999904632568,6.400000095367432,9.199999809265137,1,1
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1628838013,2021-08-13 12:30,1628837100,2021-08-13 12:15,29.5,85.1,1,7.2,11.5,263,W,1008.0,29.78,0.1,0.0,66,64,33.0,91.4,10.0,6.0,7.0,8.9,14.4,Partly cloudy,327.1000061035156,7.300000190734863,32.5,6.400000095367432,8.199999809265137,11.5,1,1
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1628838014,2021-08-13 12:30,1628837100,2021-08-13 12:15,33.0,91.4,1,13.6,22.0,270,W,1008.0,29.77,0.1,0.0,49,50,40.3,104.6,5.0,3.0,7.0,15.2,24.5,Mist,260.3999938964844,3.700000047683716,33.29999923706055,2.700000047683716,4.0,5.900000095367432,1,1
Tirunelveli,Tamil Nadu,India,8.73,77.7,Asia/Kolkata,1628838015,2021-08-13 12:30,1628834400,2021-08-13 11:30,30.0,86.0,1,12.5,20.2,290,WNW,1010.0,29.83,0.0,0.0,79,50,31.6,88.8,6.0,3.0,8.0,10.5,16.9,Partly cloudy,233.6999969482422,3.0,38.599998474121094,0.800000011920929,1.7999999523162842,2.9000000953674316,1,1
Tirupur,Tamil Nadu,India,11.1,77.35,Asia/Kolkata,1628838015,2021-08-13 12:30,1628834400,2021-08-13 11:30,30.0,86.0,1,0.0,0.0,248,WSW,1011.0,29.85,0.0,0.0,55,50,34.4,93.9,6.0,3.0,7.0,11.2,18.0,Partly cloudy,367.20001220703125,12.300000190734863,13.199999809265137,6.900000095367432,13.199999809265137,17.0,1,2
Tiruvallur,Tamil Nadu,India,13.15,79.92,Asia/Kolkata,1628838015,2021-08-13 12:30,1628834400,2021-08-13 11:30,34.0,93.2,1,6.9,11.2,310,NW,1006.0,29.71,0.1,0.0,50,50,43.6,110.4,8.0,4.0,7.0,8.3,13.3,Partly cloudy,263.70001220703125,3.0,39.0,0.800000011920929,2.5,4.400000095367432,1,1
Tiruvannamalai,Tamil Nadu,India,12.22,79.07,Asia/Kolkata,1628838016,2021-08-13 12:30,1628834400,2021-08-13 11:30,29.0,84.2,1,6.5,10.4,292,WNW,1009.0,29.78,0.1,0.0,58,69,31.0,87.8,10.0,6.0,7.0,7.8,12.6,Partly cloudy,280.3999938964844,4.0,34.70000076293945,2.0999999046325684,4.400000095367432,6.599999904632568,1,1
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1628838016,2021-08-13 12:30,1628834400,2021-08-13 11:30,28.4,83.1,1,10.7,17.3,303,WNW,1009.0,29.79,1.1,0.04,61,85,30.4,86.7,10.0,6.0,6.0,14.3,23.0,Light rain shower,230.3000030517578,2.5,33.599998474121094,0.8999999761581421,1.100000023841858,2.299999952316284,1,1
Villupuram,Tamil Nadu,India,11.93,79.48,Asia/Kolkata,1628838016,2021-08-13 12:30,1628834400,2021-08-13 11:30,30.9,87.6,1,10.7,17.3,296,WNW,1008.0,29.77,0.0,0.0,52,29,33.3,91.9,10.0,6.0,8.0,12.5,20.2,Partly cloudy,330.5,6.900000095367432,30.0,1.600000023841858,5.5,9.0,1,1
Ariyalur,Tamil Nadu,India,11.13,79.08,Asia/Kolkata,1628924411,2021-08-14 12:30,1628920800,2021-08-14 11:30,32.0,89.6,1,13.6,22.0,290,WNW,1006.0,29.71,0.0,0.0,52,75,37.2,98.9,4.0,2.0,7.0,12.8,20.5,Mist,273.70001220703125,5.0,30.799999237060547,2.0,5.300000190734863,7.699999809265137,1,1
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1628924412,2021-08-14 12:30,1628920800,2021-08-14 11:30,34.0,93.2,1,13.6,22.0,320,NW,1004.0,29.65,0.0,0.0,53,50,41.9,107.5,6.0,3.0,8.0,14.3,23.0,Partly cloudy,380.5,9.699999809265137,26.100000381469727,5.699999809265137,6.400000095367432,11.199999809265137,1,1
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1628924412,2021-08-14 12:30,1628920800,2021-08-14 11:30,28.0,82.4,1,8.1,13.0,190,S,1009.0,29.8,0.0,0.0,66,50,30.7,87.2,5.0,3.0,7.0,11.9,19.1,Mist,317.1000061035156,7.5,17.899999618530273,4.699999809265137,5.5,7.599999904632568,1,1
Cuddalore,Tamil Nadu,India,11.75,79.75,Asia/Kolkata,1628924412,2021-08-14 12:30,1628920800,2021-08-14 11:30,30.8,87.4,1,10.5,16.9,279,W,1006.0,29.71,0.0,0.0,59,35,34.4,93.9,10.0,6.0,8.0,13.9,22.3,Partly cloudy,287.1000061035156,4.699999809265137,34.70000076293945,1.399999976158142,2.5999999046325684,6.199999809265137,1,1
Dharmapuri,Tamil Nadu,India,12.13,78.17,Asia/Kolkata,1628924413,2021-08-14 12:30,1628920800,2021-08-14 11:30,27.3,81.1,1,9.4,15.1,276,W,1008.0,29.78,0.0,0.0,61,40,28.8,83.8,10.0,6.0,7.0,10.7,17.3,Partly cloudy,223.60000610351562,3.299999952316284,28.600000381469727,1.2999999523162842,2.299999952316284,3.0999999046325684,1,1
Dindigul,Tamil Nadu,India,10.35,77.95,Asia/Kolkata,1628924413,2021-08-14 12:30,1628920800,2021-08-14 11:30,28.1,82.6,1,7.6,12.2,288,WNW,1008.0,29.76,0.0,0.0,53,36,29.1,84.4,10.0,6.0,7.0,9.6,15.5,Partly cloudy,223.60000610351562,2.0,34.29999923706055,0.6000000238418579,1.7000000476837158,3.5999999046325684,1,1
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1628924413,2021-08-14 12:30,1628920800,2021-08-14 11:30,28.7,83.7,1,6.7,10.8,260,W,1008.0,29.77,0.0,0.0,61,60,30.9,87.6,10.0,6.0,7.0,7.8,12.6,Partly cloudy,293.70001220703125,7.0,23.600000381469727,2.0999999046325684,5.0,7.400000095367432,1,1
Kancheepuram,Tamil Nadu,India,12.83,79.72,Asia/Kolkata,1628924414,2021-08-14 12:30,1628920800,2021-08-14 11:30,34.0,93.2,1,13.6,22.0,320,NW,1004.0,29.65,0.0,0.0,53,50,40.1,104.2,6.0,3.0,8.0,19.7,31.7,Partly cloudy,247.0,2.799999952316284,34.0,1.0,2.299999952316284,3.799999952316284,1,1
Kanyakumari,Tamil Nadu,India,8.08,77.55,Asia/Kolkata,1628924414,2021-08-14 12:30,1628920800,2021-08-14 11:30,30.0,86.0,1,9.4,15.1,300,WNW,1009.0,29.8,0.0,0.0,66,25,33.7,92.7,6.0,3.0,7.0,20.8,33.5,Partly cloudy,267.0,4.800000190734863,39.0,2.9000000953674316,5.099999904632568,6.5,1,1
Karur,Tamil Nadu,India,10.95,78.08,Asia/Kolkata,1628924414,2021-08-14 12:30,1628920800,2021-08-14 11:30,32.0,89.6,1,13.6,22.0,290,WNW,1006.0,29.71,0.0,0.0,52,75,37.8,100.0,4.0,2.0,7.0,16.8,27.0,Mist,240.3000030517578,3.4000000953674316,35.099998474121094,1.2999999523162842,2.5,3.700000047683716,1,1
Krishnagiri,Tamil Nadu,India,12.53,78.23,Asia/Kolkata,1628924415,2021-08-14 12:30,1628920800,2021-08-14 11:30,27.0,80.6,1,15.0,24.1,288,WNW,1008.0,29.78,0.0,0.0,62,42,28.5,83.3,10.0,6.0,7.0,17.4,28.1,Partly cloudy,247.0,5.400000095367432,26.799999237060547,2.200000047683716,2.0999999046325684,3.200000047683716,1,1
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1628924415,2021-08-14 12:30,1628920800,2021-08-14 11:30,30.3,86.5,1,6.5,10.4,299,WNW,1007.0,29.75,0.0,0.0,52,25,32.2,90.0,10.0,6.0,8.0,7.4,11.9,Partly cloudy,250.3000030517578,3.700000047683716,31.100000381469727,1.5,2.0,3.4000000953674316,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1628924415,2021-08-14 12:30,1628920800,2021-08-14 11:30,29.7,85.5,1,13.0,20.9,263,W,1007.0,29.72,0.1,0.0,61,63,32.6,90.7,10.0,6.0,7.0,16.1,25.9,Partly cloudy,293.70001220703125,9.699999809265137,28.600000381469727,10.5,5.400000095367432,7.900000095367432,1,1
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1628924416,2021-08-14 12:30,1628920800,2021-08-14 11:30,32.0,89.6,1,13.6,22.0,290,WNW,1006.0,29.71,0.0,0.0,52,75,39.1,102.5,4.0,2.0,7.0,8.5,13.7,Mist,340.5,8.399999618530273,23.600000381469727,3.700000047683716,7.699999809265137,11.399999618530273,1,1
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1628924416,2021-08-14 12:30,1628920800,2021-08-14 11:30,32.0,89.6,1,13.6,22.0,290,WNW,1006.0,29.71,0.0,0.0,52,75,37.4,99.3,4.0,2.0,7.0,17.0,27.4,Mist,257.0,3.5999999046325684,32.900001525878906,1.5,4.099999904632568,6.099999904632568,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1628924416,2021-08-14 12:30,1628920800,2021-08-14 11:30,32.0,89.6,1,13.6,22.0,290,WNW,1006.0,29.71,0.0,0.0,52,75,35.0,95.0,4.0,2.0,8.0,16.3,26.3,Mist,227.0,1.7000000476837158,37.900001525878906,0.6000000238418579,1.399999976158142,2.299999952316284,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1628924417,2021-08-14 12:30,1628920800,2021-08-14 11:30,30.1,86.2,1,5.8,9.4,248,WSW,1007.0,29.74,0.0,0.0,57,17,32.7,90.9,10.0,6.0,8.0,7.2,11.5,Partly cloudy,277.0,4.400000095367432,36.099998474121094,0.8999999761581421,4.099999904632568,5.800000190734863,1,1
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1628924417,2021-08-14 12:30,1628920800,2021-08-14 11:30,27.9,82.2,1,5.6,9.0,279,W,1008.0,29.78,0.0,0.0,66,20,30.2,86.4,10.0,6.0,7.0,6.3,10.1,Partly cloudy,223.60000610351562,2.5,35.79999923706055,2.0999999046325684,1.7000000476837158,2.799999952316284,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1628924417,2021-08-14 12:30,1628920800,2021-08-14 11:30,32.0,89.6,1,13.6,22.0,290,WNW,1006.0,29.71,0.0,0.0,52,75,35.1,95.2,4.0,2.0,8.0,5.1,8.3,Mist,220.3000030517578,1.5,35.79999923706055,0.4000000059604645,1.2999999523162842,2.200000047683716,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1628924418,2021-08-14 12:30,1628920800,2021-08-14 11:30,32.0,89.6,1,13.6,22.0,290,WNW,1006.0,29.71,0.0,0.0,52,75,37.2,98.9,4.0,2.0,7.0,15.7,25.2,Mist,267.0,4.099999904632568,35.79999923706055,3.299999952316284,4.099999904632568,5.900000095367432,1,1
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1628924418,2021-08-14 12:30,1628920800,2021-08-14 11:30,29.9,85.8,1,12.1,19.4,265,W,1007.0,29.73,0.1,0.0,58,83,32.6,90.7,10.0,6.0,6.0,14.5,23.4,Patchy rain possible,287.1000061035156,6.400000095367432,30.799999237060547,4.099999904632568,4.800000190734863,7.099999904632568,1,1
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1628924418,2021-08-14 12:30,1628920800,2021-08-14 11:30,32.0,89.6,1,13.6,22.0,290,WNW,1006.0,29.71,0.0,0.0,52,75,37.1,98.7,4.0,2.0,7.0,19.0,30.6,Mist,237.0,2.799999952316284,37.20000076293945,2.0,2.5,3.5999999046325684,1,1
Tirunelveli,Tamil Nadu,India,8.73,77.7,Asia/Kolkata,1628924419,2021-08-14 12:30,1628920800,2021-08-14 11:30,30.0,86.0,1,9.4,15.1,300,WNW,1009.0,29.8,0.0,0.0,66,25,31.4,88.6,6.0,3.0,8.0,13.4,21.6,Partly cloudy,227.0,1.7999999523162842,42.599998474121094,0.5,1.0,1.600000023841858,1,1
Tirupur,Tamil Nadu,India,11.1,77.35,Asia/Kolkata,1628924419,2021-08-14 12:30,1628920800,2021-08-14 11:30,28.0,82.4,1,8.1,13.0,190,S,1009.0,29.8,0.0,0.0,66,50,30.3,86.6,5.0,3.0,7.0,13.9,22.3,Mist,310.3999938964844,9.199999809265137,20.0,4.699999809265137,6.0,8.100000381469727,1,1
Tiruvallur,Tamil Nadu,India,13.15,79.92,Asia/Kolkata,1628924420,2021-08-14 12:30,1628920800,2021-08-14 11:30,34.0,93.2,1,13.6,22.0,320,NW,1004.0,29.65,0.0,0.0,53,50,39.9,103.9,6.0,3.0,8.0,17.7,28.4,Partly cloudy,243.6999969482422,2.299999952316284,33.599998474121094,0.6000000238418579,2.0999999046325684,3.5999999046325684,1,1
Tiruvannamalai,Tamil Nadu,India,12.22,79.07,Asia/Kolkata,1628924420,2021-08-14 12:30,1628920800,2021-08-14 11:30,30.1,86.2,1,11.4,18.4,285,WNW,1007.0,29.73,0.0,0.0,54,40,32.2,90.0,10.0,6.0,7.0,13.4,21.6,Cloudy,247.0,3.5999999046325684,28.600000381469727,1.5,1.7999999523162842,3.0,1,1
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1628924420,2021-08-14 12:30,1628920800,2021-08-14 11:30,29.5,85.1,1,15.9,25.6,292,WNW,1007.0,29.73,0.0,0.0,58,30,31.7,89.1,10.0,6.0,7.0,18.3,29.5,Partly cloudy,230.3000030517578,2.4000000953674316,31.100000381469727,0.800000011920929,1.899999976158142,3.0,1,1
Villupuram,Tamil Nadu,India,11.93,79.48,Asia/Kolkata,1628924420,2021-08-14 12:30,1628920800,2021-08-14 11:30,31.7,89.1,1,12.8,20.5,281,WNW,1006.0,29.72,0.0,0.0,50,41,34.2,93.6,10.0,6.0,8.0,14.8,23.8,Partly cloudy,283.70001220703125,4.5,31.799999237060547,1.399999976158142,2.0999999046325684,3.799999952316284,1,1
Ariyalur,Tamil Nadu,India,11.13,79.08,Asia/Kolkata,1629010805,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,12.5,20.2,300,WNW,1007.0,29.74,0.0,0.0,49,75,37.9,100.2,5.0,3.0,7.0,14.3,23.0,Mist,267.0,3.700000047683716,34.29999923706055,1.7999999523162842,4.800000190734863,7.300000190734863,1,1
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1629010806,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,11.9,19.1,320,NW,1005.0,29.68,0.1,0.0,56,75,37.8,100.0,6.0,3.0,6.0,12.3,19.8,Partly cloudy,297.1000061035156,5.900000095367432,32.900001525878906,4.099999904632568,3.299999952316284,6.900000095367432,1,1
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1629010806,2021-08-15 12:30,1629007200,2021-08-15 11:30,30.0,86.0,1,9.4,15.1,210,SSW,1010.0,29.83,0.0,0.0,55,25,34.4,93.8,7.0,4.0,7.0,13.0,20.9,Partly cloudy,320.3999938964844,7.5,18.600000381469727,4.800000190734863,6.300000190734863,8.800000190734863,1,1
Cuddalore,Tamil Nadu,India,11.75,79.75,Asia/Kolkata,1629010806,2021-08-15 12:30,1629007200,2021-08-15 11:30,29.4,84.9,1,11.2,18.0,285,WNW,1007.0,29.73,0.0,0.0,60,42,32.0,89.6,10.0,6.0,7.0,15.2,24.5,Partly cloudy,273.70001220703125,4.300000190734863,30.799999237060547,1.399999976158142,3.0,6.5,1,1
Dharmapuri,Tamil Nadu,India,12.13,78.17,Asia/Kolkata,1629010807,2021-08-15 12:30,1629007200,2021-08-15 11:30,26.9,80.4,1,10.3,16.6,277,W,1009.0,29.8,0.0,0.0,57,45,28.1,82.6,10.0,6.0,7.0,11.9,19.1,Partly cloudy,223.60000610351562,2.299999952316284,33.29999923706055,1.2000000476837158,1.7000000476837158,2.5,1,1
Dindigul,Tamil Nadu,India,10.35,77.95,Asia/Kolkata,1629010807,2021-08-15 12:30,1629007200,2021-08-15 11:30,27.4,81.3,1,7.6,12.2,282,WNW,1009.0,29.78,0.0,0.0,52,21,28.1,82.6,10.0,6.0,7.0,10.1,16.2,Partly cloudy,230.3000030517578,2.799999952316284,29.700000762939453,0.699999988079071,1.899999976158142,4.5,1,1
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1629010807,2021-08-15 12:30,1629007200,2021-08-15 11:30,28.2,82.8,1,7.6,12.2,260,W,1009.0,29.78,0.0,0.0,60,17,29.9,85.8,10.0,6.0,7.0,8.7,14.0,Partly cloudy,300.3999938964844,5.400000095367432,30.0,2.0999999046325684,5.300000190734863,8.199999809265137,1,1
Kancheepuram,Tamil Nadu,India,12.83,79.72,Asia/Kolkata,1629010808,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,11.9,19.1,320,NW,1005.0,29.68,0.0,0.0,56,75,35.9,96.6,6.0,3.0,7.0,15.9,25.6,Partly cloudy,237.0,1.899999976158142,39.29999923706055,0.800000011920929,1.399999976158142,2.5,1,1
Kanyakumari,Tamil Nadu,India,8.08,77.55,Asia/Kolkata,1629010808,2021-08-15 12:30,1629007200,2021-08-15 11:30,30.0,86.0,1,6.9,11.2,290,WNW,1009.0,29.8,0.0,0.0,79,25,33.2,91.8,6.0,3.0,7.0,19.0,30.6,Partly cloudy,267.0,5.300000190734863,37.599998474121094,3.700000047683716,5.599999904632568,7.199999809265137,1,1
Karur,Tamil Nadu,India,10.95,78.08,Asia/Kolkata,1629010808,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,12.5,20.2,300,WNW,1007.0,29.74,0.0,0.0,49,75,37.0,98.7,5.0,3.0,7.0,18.6,29.9,Mist,247.0,3.5,34.29999923706055,1.2999999523162842,2.9000000953674316,4.5,1,1
Krishnagiri,Tamil Nadu,India,12.53,78.23,Asia/Kolkata,1629010808,2021-08-15 12:30,1629007200,2021-08-15 11:30,26.2,79.2,1,15.4,24.8,285,WNW,1009.0,29.8,0.0,0.0,61,51,27.5,81.5,10.0,6.0,7.0,17.7,28.4,Partly cloudy,233.6999969482422,3.5999999046325684,33.599998474121094,1.5,1.5,2.5999999046325684,1,1
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1629010809,2021-08-15 12:30,1629007200,2021-08-15 11:30,29.5,85.1,1,5.8,9.4,299,WNW,1008.0,29.77,0.0,0.0,51,21,30.9,87.6,10.0,6.0,7.0,6.5,10.4,Partly cloudy,253.6999969482422,3.5,31.100000381469727,1.7999999523162842,1.899999976158142,3.5,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1629010809,2021-08-15 12:30,1629007200,2021-08-15 11:30,28.0,82.4,1,9.8,15.8,271,W,1007.0,29.75,0.1,0.0,65,59,30.2,86.4,10.0,6.0,7.0,13.4,21.6,Partly cloudy,310.3999938964844,8.5,29.0,8.800000190734863,5.400000095367432,8.199999809265137,1,1
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1629010809,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,12.5,20.2,300,WNW,1007.0,29.74,0.0,0.0,49,75,39.0,102.2,5.0,3.0,7.0,9.4,15.1,Mist,330.5,5.699999809265137,34.0,3.5999999046325684,7.5,11.399999618530273,1,1
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1629010810,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,12.5,20.2,300,WNW,1007.0,29.74,0.0,0.0,49,75,37.4,99.2,5.0,3.0,7.0,17.9,28.8,Mist,253.6999969482422,2.200000047683716,41.79999923706055,1.399999976158142,3.9000000953674316,5.800000190734863,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1629010810,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,12.5,20.2,300,WNW,1007.0,29.74,0.0,0.0,49,75,34.4,93.9,5.0,3.0,8.0,18.6,29.9,Mist,230.3000030517578,1.600000023841858,39.29999923706055,0.6000000238418579,1.399999976158142,2.5,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1629010810,2021-08-15 12:30,1629007200,2021-08-15 11:30,29.6,85.3,1,6.3,10.1,256,WSW,1008.0,29.75,0.2,0.01,55,80,31.5,88.7,9.3,5.0,6.0,8.1,13.0,Patchy rain possible,280.3999938964844,4.199999809265137,36.099998474121094,0.800000011920929,3.299999952316284,4.699999809265137,1,1
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1629010811,2021-08-15 12:30,1629007200,2021-08-15 11:30,27.2,81.0,1,5.6,9.0,279,W,1009.0,29.8,0.0,0.0,66,33,29.1,84.4,10.0,6.0,7.0,6.5,10.4,Partly cloudy,223.60000610351562,1.7999999523162842,40.099998474121094,1.899999976158142,1.5,2.799999952316284,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1629010811,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,12.5,20.2,300,WNW,1007.0,29.74,0.0,0.0,49,75,34.7,94.5,5.0,3.0,8.0,2.5,4.0,Mist,233.6999969482422,1.5,37.900001525878906,0.4000000059604645,1.399999976158142,2.5999999046325684,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1629010811,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,12.5,20.2,300,WNW,1007.0,29.74,0.0,0.0,49,75,37.6,99.7,5.0,3.0,7.0,17.0,27.4,Mist,273.70001220703125,3.9000000953674316,37.20000076293945,3.5,4.0,6.0,1,1
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1629010812,2021-08-15 12:30,1629007200,2021-08-15 11:30,28.2,82.8,1,9.8,15.8,275,W,1007.0,29.74,0.0,0.0,62,30,30.2,86.4,10.0,6.0,7.0,13.2,21.2,Partly cloudy,303.79998779296875,6.0,31.799999237060547,4.0,5.0,7.699999809265137,1,1
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1629010812,2021-08-15 12:30,1629007200,2021-08-15 11:30,32.0,89.6,1,12.5,20.2,300,WNW,1007.0,29.74,0.0,0.0,49,75,37.0,98.6,5.0,3.0,7.0,19.9,32.0,Mist,243.6999969482422,1.7999999523162842,42.599998474121094,1.899999976158142,2.5,3.799999952316284,1,1
Tirunelveli,Tamil Nadu,India,8.73,77.7,Asia/Kolkata,1629010812,2021-08-15 12:30,1629007200,2021-08-15 11:30,30.0,86.0,1,6.9,11.2,290,WNW,1009.0,29.8,0.0,0.0,79,25,31.4,88.5,6.0,3.0,7.0,12.5,20.2,Partly cloudy,227.0,1.7999999523162842,43.599998474121094,0.699999988079071,1.2999999523162842,2.0999999046325684,1,1
Tirupur,Tamil Nadu,India,11.1,77.35,Asia/Kolkata,1629010813,2021-08-15 12:30,1629007200,2021-08-15 11:30,30.0,86.0,1,9.4,15.1,210,SSW,1010.0,29.83,0.0,0.0,55,25,33.8,92.9,7.0,4.0,7.0,15.4,24.8,Partly cloudy,327.1000061035156,9.899999618530273,19.299999237060547,5.0,6.400000095367432,8.899999618530273,1,1
