name,region,country,lat,lon,tz_id,localtime_epoch,localtime,last_updated_epoch,last_updated,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph,text,co,no2,o3,so2,pm2_5,pm10,us-epa-index,gb-defra-index
Amreli,Gujarat,India,21.62,71.23,Asia/Kolkata,1618038098,2021-04-10 12:31,1618034400,2021-04-10 11:30,31.4,88.5,1,10.7,17.3,336,NNW,1011.0,30.3,0.0,0.0,25,0,30.3,86.5,10.0,6.0,8.0,13.0,20.9,Sunny,267.0,3.5999999046325684,69.4000015258789,3.200000047683716,23.100000381469727,70.19999694824219,2,2
Anand,Gujarat,India,22.57,72.93,Asia/Kolkata,1618038099,2021-04-10 12:31,1618034400,2021-04-10 11:30,39.0,102.2,1,4.3,6.8,170,S,1009.0,30.3,0.0,0.0,23,0,38.5,101.2,4.0,2.0,8.0,8.9,14.4,Overcast,774.4000244140625,14.199999809265137,75.80000305175781,14.800000190734863,49.70000076293945,86.80000305175781,3,6
"Vadgam, Banaskantha District",Gujarat,India,24.08,72.48,Asia/Kolkata,1618038100,2021-04-10 12:31,1618034400,2021-04-10 11:30,33.4,92.1,1,6.3,10.1,52,NE,1010.0,30.3,0.0,0.0,7,9,31.6,88.9,10.0,6.0,8.0,7.4,11.9,Sunny,343.79998779296875,3.0,140.1999969482422,8.399999618530273,37.29999923706055,60.099998474121094,2,4
Bharuch,Gujarat,India,21.7,72.97,Asia/Kolkata,1618038100,2021-04-10 12:31,1618034400,2021-04-10 11:30,31.9,89.4,1,5.4,8.6,219,SW,1010.0,30.3,0.0,0.0,38,2,32.1,89.8,10.0,6.0,8.0,6.3,10.1,Partly cloudy,440.6000061035156,17.100000381469727,59.400001525878906,39.599998474121094,39.5,78.9000015258789,2,4
Bhavnagar,Gujarat,India,21.77,72.15,Asia/Kolkata,1618038101,2021-04-10 12:31,1618034400,2021-04-10 11:30,30.8,87.4,1,10.1,16.2,248,WSW,1010.0,30.3,0.0,0.0,30,0,29.9,85.8,10.0,6.0,8.0,14.1,22.7,Sunny,410.6000061035156,5.599999904632568,87.30000305175781,3.5,31.100000381469727,65.4000015258789,2,3
Botad,Gujarat,India,22.17,71.67,Asia/Kolkata,1618038101,2021-04-10 12:31,1618034400,2021-04-10 11:30,32.1,89.8,1,12.8,20.5,335,NNW,1011.0,30.3,0.0,0.0,24,0,30.8,87.4,10.0,6.0,8.0,15.7,25.2,Sunny,303.79998779296875,2.200000047683716,90.80000305175781,1.600000023841858,24.899999618530273,64.30000305175781,2,3
Dahod,Gujarat,India,22.83,74.27,Asia/Kolkata,1618038102,2021-04-10 12:31,1618034400,2021-04-10 11:30,33.0,91.4,1,4.9,7.9,231,SW,1011.0,30.3,0.0,0.0,19,0,31.3,88.3,10.0,6.0,8.0,5.6,9.0,Sunny,580.7999877929688,3.5999999046325684,105.9000015258789,9.100000381469727,56.79999923706055,92.5999984741211,3,7
Gandhinagar,Gujarat,India,23.22,72.68,Asia/Kolkata,1618038102,2021-04-10 12:31,1618037100,2021-04-10 12:15,39.0,102.2,1,4.3,6.8,170,S,1009.0,30.3,0.0,0.0,23,0,38.5,101.2,4.0,2.0,8.0,6.9,11.2,Overcast,447.29998779296875,4.199999809265137,94.4000015258789,5.400000095367432,44.599998474121094,72.4000015258789,3,5
Jamnagar,Gujarat,India,22.47,70.07,Asia/Kolkata,1618038103,2021-04-10 12:31,1618034400,2021-04-10 11:30,29.4,84.9,1,7.8,12.6,335,NNW,1012.0,30.4,0.0,0.0,39,0,29.2,84.6,10.0,6.0,7.0,9.6,15.5,Sunny,217.0,1.2999999523162842,91.5999984741211,2.0,32.0,95.30000305175781,2,3
Junagadh,Gujarat,India,21.52,70.47,Asia/Kolkata,1618038103,2021-04-10 12:31,1618034400,2021-04-10 11:30,30.5,86.9,1,7.6,12.2,348,NNW,1011.0,30.3,0.0,0.0,34,0,30.0,86.0,10.0,6.0,8.0,9.2,14.8,Sunny,237.0,4.199999809265137,83.69999694824219,6.300000190734863,23.899999618530273,72.5,2,2
Kheda,Gujarat,India,22.75,72.68,Asia/Kolkata,1618038104,2021-04-10 12:31,1618034400,2021-04-10 11:30,39.0,102.2,1,4.3,6.8,170,S,1009.0,30.3,0.0,0.0,23,0,38.5,101.2,4.0,2.0,8.0,10.5,16.9,Overcast,907.9000244140625,21.799999237060547,65.0999984741211,9.100000381469727,56.0,95.69999694824219,3,7
Mahesana,Gujarat,India,23.6,72.4,Asia/Kolkata,1618038104,2021-04-10 12:31,1618034400,2021-04-10 11:30,39.0,102.2,1,4.3,6.8,170,S,1009.0,30.3,0.0,0.0,23,0,38.5,101.2,4.0,2.0,8.0,7.4,11.9,Overcast,390.5,6.300000190734863,107.30000305175781,6.0,34.0,56.70000076293945,2,3
Morbi,Gujarat,India,22.82,70.83,Asia/Kolkata,1618038105,2021-04-10 12:31,1618034400,2021-04-10 11:30,36.0,96.8,1,10.5,16.9,20,NNE,1011.0,30.3,0.0,0.0,18,0,37.3,99.1,6.0,3.0,8.0,12.3,19.8,Sunny,297.1000061035156,1.399999976158142,78.0,1.7000000476837158,44.400001525878906,146.10000610351562,3,5
Navsari,Gujarat,India,20.85,72.92,Asia/Kolkata,1618038106,2021-04-10 12:31,1618034400,2021-04-10 11:30,31.6,88.9,1,5.8,9.4,214,SW,1010.0,30.3,0.0,0.0,44,3,32.9,91.2,10.0,6.0,8.0,6.7,10.8,Partly cloudy,240.3000030517578,1.399999976158142,83.0,0.699999988079071,24.200000762939453,66.9000015258789,2,3
Patan,Gujarat,India,23.83,72.12,Asia/Kolkata,1618038107,2021-04-10 12:31,1618034400,2021-04-10 11:30,33.8,92.8,1,8.1,13.0,246,WSW,1010.0,30.3,0.0,0.0,8,2,32.3,90.1,10.0,6.0,8.0,9.8,15.8,Sunny,370.5,5.800000190734863,104.4000015258789,5.099999904632568,28.299999237060547,52.599998474121094,2,3
Porbandar,Gujarat,India,21.63,69.6,Asia/Kolkata,1618038107,2021-04-10 12:31,1618034400,2021-04-10 11:30,28.7,83.7,1,8.9,14.4,332,NNW,1012.0,30.3,0.0,0.0,53,0,29.8,85.6,10.0,6.0,7.0,11.6,18.7,Sunny,220.3000030517578,1.5,90.0999984741211,0.6000000238418579,26.0,80.4000015258789,2,3
Rajkot,Gujarat,India,22.3,70.78,Asia/Kolkata,1618038107,2021-04-10 12:31,1618034400,2021-04-10 11:30,36.0,96.8,1,10.5,16.9,20,NNE,1011.0,30.3,0.0,0.0,18,0,36.5,97.7,6.0,3.0,8.0,12.1,19.4,Sunny,280.3999938964844,2.299999952316284,80.80000305175781,2.9000000953674316,37.900001525878906,137.89999389648438,2,4
Surat,Gujarat,India,20.97,72.9,Asia/Kolkata,1618038108,2021-04-10 12:31,1618034400,2021-04-10 11:30,31.3,88.3,1,6.0,9.7,217,SW,1011.0,30.3,0.0,0.0,50,3,33.4,92.1,10.0,6.0,8.0,6.9,11.2,Partly cloudy,247.0,1.399999976158142,77.30000305175781,0.800000011920929,24.799999237060547,66.5,2,3
Vadodara,Gujarat,India,22.3,73.2,Asia/Kolkata,1618038109,2021-04-10 12:31,1618034400,2021-04-10 11:30,33.8,92.8,1,4.5,7.2,267,W,1010.0,30.3,0.0,0.0,14,1,32.0,89.6,10.0,6.0,8.0,5.1,8.3,Partly cloudy,554.0999755859375,12.300000190734863,70.80000305175781,9.100000381469727,47.099998474121094,84.9000015258789,3,5
Valsad,Gujarat,India,20.63,72.93,Asia/Kolkata,1618038110,2021-04-10 12:31,1618034400,2021-04-10 11:30,31.8,89.2,1,5.6,9.0,207,SSW,1010.0,30.3,0.0,0.0,47,3,33.8,92.8,10.0,6.0,8.0,6.5,10.4,Partly cloudy,240.3000030517578,1.399999976158142,83.0,0.699999988079071,24.200000762939453,66.9000015258789,2,3
Ambala,Haryana,India,30.38,76.78,Asia/Kolkata,1618038110,2021-04-10 12:31,1618034400,2021-04-10 11:30,32.8,91.0,1,8.3,13.3,344,NNW,1011.0,30.3,0.0,0.0,7,0,30.8,87.4,10.0,6.0,8.0,9.6,15.5,Sunny,640.9000244140625,10.399999618530273,135.89999389648438,18.799999237060547,45.79999923706055,60.599998474121094,3,5
Bhiwani,Haryana,India,28.78,76.13,Asia/Kolkata,1618038111,2021-04-10 12:31,1618034400,2021-04-10 11:30,35.0,95.0,1,4.3,6.8,290,WNW,1013.0,30.4,0.0,0.0,14,0,33.2,91.7,3.5,2.0,8.0,5.8,9.4,Mist,574.0999755859375,6.699999809265137,123.0,4.900000095367432,32.0,40.099998474121094,2,3
Faridabad,Haryana,India,28.43,77.32,Asia/Kolkata,1618038111,2021-04-10 12:31,1618034400,2021-04-10 11:30,34.1,93.4,1,5.8,9.4,343,NNW,1012.0,30.4,0.0,0.0,8,0,32.2,90.0,10.0,6.0,8.0,6.7,10.8,Sunny,1468.699951171875,50.0,105.9000015258789,69.5999984741211,72.5999984741211,103.5,4,10
Fatehabad,Haryana,India,29.52,75.45,Asia/Kolkata,1618038112,2021-04-10 12:31,1618034400,2021-04-10 11:30,31.5,88.7,1,4.5,7.2,154,SSE,1012.0,30.4,0.0,0.0,10,0,29.6,85.3,10.0,6.0,8.0,5.1,8.3,Sunny,587.5,4.800000190734863,121.5999984741211,5.900000095367432,39.900001525878906,48.5,2,4
Gurgaon,Haryana,India,28.47,77.03,Asia/Kolkata,1618038112,2021-04-10 12:31,1618037100,2021-04-10 12:15,35.0,95.0,1,4.3,6.8,290,WNW,1013.0,30.4,0.0,0.0,14,0,33.2,91.7,3.5,2.0,8.0,5.6,9.0,Mist,921.2999877929688,23.0,120.19999694824219,29.100000381469727,49.599998474121094,66.30000305175781,3,6
Hisar,Haryana,India,29.17,75.72,Asia/Kolkata,1618038113,2021-04-10 12:31,1618034400,2021-04-10 11:30,32.5,90.5,1,4.7,7.6,152,SSE,1012.0,30.4,0.0,0.0,9,0,30.6,87.1,10.0,6.0,8.0,5.4,8.6,Sunny,614.2000122070312,5.699999809265137,121.5999984741211,5.099999904632568,37.400001525878906,46.900001525878906,2,4
Jhajjar,Haryana,India,28.62,76.65,Asia/Kolkata,1618038113,2021-04-10 12:31,1618037100,2021-04-10 12:15,35.0,95.0,1,4.3,6.8,290,WNW,1013.0,30.4,0.0,0.0,14,0,33.2,91.7,3.5,2.0,8.0,5.8,9.4,Mist,574.0999755859375,7.300000190734863,128.8000030517578,7.599999904632568,32.599998474121094,43.5,2,3
Jind,Haryana,India,29.32,76.32,Asia/Kolkata,1618038113,2021-04-10 12:31,1618034400,2021-04-10 11:30,32.7,90.9,1,5.1,8.3,110,ESE,1012.0,30.4,0.0,0.0,8,0,30.7,87.3,10.0,6.0,8.0,5.8,9.4,Sunny,614.2000122070312,5.199999809265137,130.1999969482422,6.300000190734863,38.29999923706055,46.79999923706055,2,4
Kaithal,Haryana,India,29.8,76.38,Asia/Kolkata,1618038114,2021-04-10 12:31,1618034400,2021-04-10 11:30,32.8,91.0,1,7.6,12.2,348,NNW,1012.0,30.4,0.0,0.0,8,0,30.7,87.3,10.0,6.0,8.0,8.7,14.0,Sunny,614.2000122070312,5.099999904632568,134.5,6.5,40.20000076293945,49.20000076293945,2,4
Karnal,Haryana,India,29.68,76.98,Asia/Kolkata,1618038114,2021-04-10 12:31,1618034400,2021-04-10 11:30,32.1,89.8,1,8.7,14.0,333,NNW,1011.0,30.3,0.0,0.0,8,0,30.1,86.2,10.0,6.0,8.0,10.1,16.2,Sunny,567.4000244140625,6.599999904632568,133.0,8.199999809265137,36.70000076293945,46.29999923706055,2,4
Mahendragarh,Haryana,India,28.28,76.15,Asia/Kolkata,1618038115,2021-04-10 12:31,1618034400,2021-04-10 11:30,32.2,90.0,1,3.4,5.4,73,ENE,1013.0,30.4,0.0,0.0,9,0,30.3,86.5,10.0,6.0,8.0,3.8,6.1,Sunny,467.29998779296875,4.699999809265137,123.0,3.700000047683716,27.100000381469727,34.5,2,3
Palwal,Haryana,India,28.15,77.33,Asia/Kolkata,1618038116,2021-04-10 12:31,1618034400,2021-04-10 11:30,35.0,95.0,1,4.3,6.8,290,WNW,1013.0,30.4,0.0,0.0,14,0,33.2,91.7,3.5,2.0,8.0,5.6,9.0,Mist,781.0999755859375,27.100000381469727,115.9000015258789,38.20000076293945,38.099998474121094,52.79999923706055,2,4
Panipat,Haryana,India,29.39,76.97,Asia/Kolkata,1618038116,2021-04-10 12:31,1618034400,2021-04-10 11:30,33.5,92.3,1,8.5,13.7,337,NNW,1011.0,30.3,0.0,0.0,7,0,31.5,88.7,10.0,6.0,8.0,9.6,15.5,Sunny,587.5,8.0,131.60000610351562,7.5,35.70000076293945,44.79999923706055,2,3
Rewari,Haryana,India,28.18,76.62,Asia/Kolkata,1618038117,2021-04-10 12:31,1618034400,2021-04-10 11:30,35.0,95.0,1,4.3,6.8,290,WNW,1013.0,30.4,0.0,0.0,14,0,33.2,91.7,3.5,2.0,8.0,4.5,7.2,Mist,547.4000244140625,7.800000190734863,117.30000305175781,7.800000190734863,31.100000381469727,41.5,2,3
Rohtak,Haryana,India,28.9,76.57,Asia/Kolkata,1618038117,2021-04-10 12:31,1618037100,2021-04-10 12:15,35.0,95.0,1,4.3,6.8,290,WNW,1013.0,30.4,0.0,0.0,14,0,33.2,91.7,3.5,2.0,8.0,6.5,10.4,Mist,614.2000122070312,6.099999904632568,124.5,6.900000095367432,35.400001525878906,43.79999923706055,2,3
Sirsa,Haryana,India,29.53,75.02,Asia/Kolkata,1618038117,2021-04-10 12:31,1618034400,2021-04-10 11:30,31.0,87.8,1,3.8,6.1,162,SSE,1012.0,30.4,0.0,0.0,10,0,29.2,84.6,10.0,6.0,8.0,4.5,7.2,Sunny,587.5,6.599999904632568,127.30000305175781,6.800000190734863,40.0,47.70000076293945,2,4
Sonipat,Haryana,India,28.98,77.02,Asia/Kolkata,1618038118,2021-04-10 12:31,1618034400,2021-04-10 11:30,35.0,95.0,1,4.3,6.8,290,WNW,1013.0,30.4,0.0,0.0,14,0,33.2,91.7,3.5,2.0,8.0,7.6,12.2,Mist,567.4000244140625,8.600000381469727,131.60000610351562,12.199999809265137,33.20000076293945,43.20000076293945,2,3
Anantnag,Jammu and Kashmir,India,33.73,75.15,Asia/Kolkata,1618038119,2021-04-10 12:31,1618034400,2021-04-10 11:30,6.7,44.1,1,1.8,2.9,269,W,1022.0,30.7,0.0,0.0,48,14,6.8,44.2,10.0,6.0,3.0,3.4,5.4,Partly cloudy,1028.0999755859375,21.399999618530273,97.30000305175781,8.800000190734863,89.9000015258789,108.80000305175781,4,10
Badgam,Jammu and Kashmir,India,34.02,74.72,Asia/Kolkata,1618038119,2021-04-10 12:31,1618034400,2021-04-10 11:30,12.6,54.7,1,1.8,2.9,288,WNW,1022.0,30.7,0.0,0.0,46,21,12.8,55.0,10.0,6.0,4.0,2.0,3.2,Partly cloudy,454.0,8.699999809265137,107.30000305175781,4.800000190734863,26.399999618530273,36.70000076293945,2,3
Baramula,Jammu and Kashmir,India,34.21,74.34,Asia/Karachi,1618038120,2021-04-10 12:02,1618034400,2021-04-10 11:00,7.8,46.0,1,2.9,4.7,58,ENE,1022.0,30.7,0.0,0.0,44,17,7.6,45.7,10.0,6.0,3.0,3.8,6.1,Partly cloudy,317.1000061035156,1.399999976158142,107.30000305175781,1.0,18.799999237060547,24.100000381469727,2,2
Doda,Jammu and Kashmir,India,33.13,75.57,Asia/Kolkata,1618038120,2021-04-10 12:32,1618034400,2021-04-10 11:30,11.2,52.2,1,3.1,5.0,119,ESE,1020.0,30.6,0.0,0.0,31,10,10.6,51.1,10.0,6.0,4.0,3.6,5.8,Partly cloudy,247.0,0.699999988079071,111.5999984741211,1.7000000476837158,17.5,27.5,2,2
Ganderbal,Jammu and Kashmir,India,34.23,74.78,Asia/Kolkata,1618038121,2021-04-10 12:32,1618034400,2021-04-10 11:30,12.6,54.7,1,1.8,2.9,288,WNW,1022.0,30.7,0.0,0.0,46,21,12.8,55.0,10.0,6.0,4.0,2.0,3.2,Partly cloudy,454.0,8.699999809265137,107.30000305175781,4.800000190734863,26.399999618530273,36.70000076293945,2,3
Jammu,Jammu and Kashmir,India,32.73,74.87,Asia/Kolkata,1618038121,2021-04-10 12:32,1618034400,2021-04-10 11:30,29.0,84.2,1,4.3,6.8,310,NW,1014.0,30.4,0.0,0.0,22,25,26.9,80.4,7.0,4.0,7.0,6.5,10.4,Mist,640.9000244140625,13.5,95.80000305175781,3.9000000953674316,37.599998474121094,52.400001525878906,2,4
Kargil,Jammu and Kashmir,India,34.57,76.1,Asia/Kolkata,1618038122,2021-04-10 12:32,1618034400,2021-04-10 11:30,-2.3,27.9,1,2.0,3.2,257,WSW,1027.0,30.8,0.0,0.0,47,13,-3.0,26.6,10.0,6.0,2.0,2.2,3.6,Partly cloudy,260.3999938964844,2.5,95.80000305175781,0.30000001192092896,21.899999618530273,25.700000762939453,2,2
Kathua,Jammu and Kashmir,India,32.37,75.52,Asia/Kolkata,1618038122,2021-04-10 12:32,1618034400,2021-04-10 11:30,32.0,89.6,1,0.0,0.0,129,SE,1013.0,30.4,0.0,0.0,17,0,29.8,85.6,6.0,3.0,7.0,7.4,11.9,Sunny,520.7000122070312,9.300000190734863,130.1999969482422,3.299999952316284,35.099998474121094,51.5,2,3
Kishtwar,Jammu and Kashmir,India,33.32,75.77,Asia/Kolkata,1618038122,2021-04-10 12:32,1618034400,2021-04-10 11:30,11.8,53.2,1,2.2,3.6,81,E,1021.0,30.6,0.0,0.0,29,6,12.0,53.6,10.0,6.0,4.0,2.5,4.0,Partly cloudy,250.3000030517578,0.699999988079071,81.5,0.4000000059604645,17.200000762939453,26.0,2,2
Kulgam,Jammu and Kashmir,India,33.65,75.02,Asia/Kolkata,1618038123,2021-04-10 12:32,1618034400,2021-04-10 11:30,6.7,44.1,1,1.8,2.9,269,W,1022.0,30.7,0.0,0.0,48,14,6.8,44.2,10.0,6.0,3.0,3.4,5.4,Partly cloudy,1028.0999755859375,21.399999618530273,97.30000305175781,8.800000190734863,89.9000015258789,108.80000305175781,4,10
Kupwara,Jammu and Kashmir,India,34.03,74.26,Asia/Karachi,1618038123,2021-04-10 12:02,1618034400,2021-04-10 11:00,7.9,46.2,1,4.5,7.2,33,NNE,1021.0,30.6,0.0,0.0,45,23,6.8,44.2,10.0,6.0,3.0,5.4,8.6,Partly cloudy,403.8999938964844,1.7000000476837158,98.69999694824219,1.2000000476837158,34.0,40.900001525878906,2,3
Leh,Jammu and Kashmir,India,34.17,77.58,Asia/Kolkata,1618038123,2021-04-10 12:32,1618034400,2021-04-10 11:30,-7.2,19.0,1,1.8,2.9,229,SW,1026.0,30.8,0.0,0.0,46,17,-7.8,18.0,10.0,6.0,2.0,2.0,3.2,Partly cloudy,188.60000610351562,0.6000000238418579,114.4000015258789,1.0,9.899999618530273,15.300000190734863,1,1
Pulwama,Jammu and Kashmir,India,33.88,74.92,Asia/Kolkata,1618038124,2021-04-10 12:32,1618034400,2021-04-10 11:30,12.6,54.7,1,1.8,2.9,288,WNW,1022.0,30.7,0.0,0.0,46,21,12.8,55.0,10.0,6.0,4.0,2.0,3.2,Partly cloudy,454.0,8.699999809265137,107.30000305175781,4.800000190734863,26.399999618530273,36.70000076293945,2,3
Ramban,Jammu and Kashmir,India,33.25,75.25,Asia/Kolkata,1618038125,2021-04-10 12:32,1618034400,2021-04-10 11:30,16.6,61.9,1,5.8,9.4,128,SE,1019.0,30.6,0.0,0.0,40,11,16.6,61.9,10.0,6.0,5.0,6.7,10.8,Partly cloudy,380.5,2.200000047683716,104.4000015258789,1.7999999523162842,33.900001525878906,42.599998474121094,2,3
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1618038125,2021-04-10 12:32,1618034400,2021-04-10 11:30,32.2,90.0,1,2.2,3.6,290,WNW,1011.0,30.3,0.0,0.0,37,4,32.5,90.5,10.0,6.0,8.0,2.9,4.7,Partly cloudy,554.0999755859375,4.300000190734863,55.79999923706055,5.800000190734863,49.29999923706055,62.29999923706055,3,6
Shupiyan,Jammu and Kashmir,India,33.72,74.83,Asia/Kolkata,1618038126,2021-04-10 12:32,1618034400,2021-04-10 11:30,6.7,44.1,1,1.8,2.9,269,W,1022.0,30.7,0.0,0.0,48,14,6.8,44.2,10.0,6.0,3.0,3.4,5.4,Partly cloudy,1028.0999755859375,21.399999618530273,97.30000305175781,8.800000190734863,89.9000015258789,108.80000305175781,4,10
Srinagar,Jammu and Kashmir,India,34.09,74.8,Asia/Kolkata,1618038126,2021-04-10 12:32,1618034400,2021-04-10 11:30,12.6,54.7,1,1.8,2.9,288,WNW,1022.0,30.7,0.0,0.0,46,21,12.8,55.0,10.0,6.0,4.0,2.0,3.2,Partly cloudy,454.0,8.699999809265137,107.30000305175781,4.800000190734863,26.399999618530273,36.70000076293945,2,3
Udhampur,Jammu and Kashmir,India,32.93,75.13,Asia/Kolkata,1618038127,2021-04-10 12:32,1618034400,2021-04-10 11:30,13.7,56.7,1,6.7,10.8,148,SSE,1018.0,30.5,0.0,0.0,32,17,12.8,55.0,10.0,6.0,4.0,8.9,14.4,Partly cloudy,307.1000061035156,1.899999976158142,105.9000015258789,1.2999999523162842,21.100000381469727,31.100000381469727,2,2
Bokaro,Jharkhand,India,23.78,85.97,Asia/Kolkata,1618038127,2021-04-10 12:32,1618034400,2021-04-10 11:30,38.0,100.4,1,3.4,5.4,183,S,1011.0,30.3,0.0,0.0,20,1,37.7,99.9,10.0,6.0,9.0,3.8,6.1,Partly cloudy,587.5,2.700000047683716,127.30000305175781,10.100000381469727,79.30000305175781,96.30000305175781,4,10
Chatra,Jharkhand,India,24.22,84.87,Asia/Kolkata,1618038127,2021-04-10 12:32,1618034400,2021-04-10 11:30,33.0,91.4,1,3.8,6.1,230,SW,1016.0,30.5,0.0,0.0,36,0,30.9,87.5,5.0,3.0,9.0,5.4,8.6,Mist,527.4000244140625,1.0,124.5,9.899999618530273,74.0,89.0,4,10
Dhanbad,Jharkhand,India,23.8,86.45,Asia/Kolkata,1618038128,2021-04-10 12:32,1618034400,2021-04-10 11:30,35.6,96.1,1,4.5,7.2,163,SSE,1011.0,30.3,0.0,0.0,25,2,35.2,95.4,10.0,6.0,9.0,5.1,8.3,Partly cloudy,741.0,8.0,168.8000030517578,23.799999237060547,107.4000015258789,129.5,4,10
Dumka,Jharkhand,India,24.27,87.25,Asia/Kolkata,1618038128,2021-04-10 12:32,1618034400,2021-04-10 11:30,35.1,95.2,1,2.5,4.0,124,SE,1011.0,30.3,0.0,0.0,27,2,35.1,95.2,10.0,6.0,9.0,2.7,4.3,Partly cloudy,1148.199951171875,7.800000190734863,163.10000610351562,51.5,154.1999969482422,180.5,5,10
Garhwa,Uttar Pradesh,India,24.73,83.22,Asia/Kolkata,1618038129,2021-04-10 12:32,1618034400,2021-04-10 11:30,33.8,92.8,1,3.6,5.8,234,SW,1011.0,30.3,0.0,0.0,16,0,32.1,89.8,10.0,6.0,8.0,4.0,6.5,Sunny,554.0999755859375,12.5,173.10000610351562,56.29999923706055,96.9000015258789,123.5,4,10
Giridih,Jharkhand,India,24.18,86.3,Asia/Kolkata,1618038129,2021-04-10 12:32,1618034400,2021-04-10 11:30,35.8,96.4,1,3.6,5.8,148,SSE,1011.0,30.3,0.0,0.0,20,3,34.6,94.3,10.0,6.0,9.0,4.0,6.5,Partly cloudy,587.5,1.7999999523162842,133.0,9.699999809265137,79.0,96.4000015258789,4,10
Godda,Jharkhand,India,24.83,87.22,Asia/Kolkata,1618038130,2021-04-10 12:32,1618034400,2021-04-10 11:30,35.4,95.7,1,2.7,4.3,331,NNW,1010.0,30.3,0.0,0.0,21,2,34.5,94.1,10.0,6.0,9.0,2.9,4.7,Partly cloudy,781.0999755859375,3.5999999046325684,134.5,18.799999237060547,103.30000305175781,124.30000305175781,4,10
Gumla,Chhattisgarh,India,23.05,84.55,Asia/Kolkata,1618038130,2021-04-10 12:32,1618034400,2021-04-10 11:30,32.5,90.5,1,3.4,5.4,211,SSW,1012.0,30.4,0.0,0.0,25,3,31.4,88.5,10.0,6.0,8.0,4.0,6.5,Partly cloudy,447.29998779296875,0.8999999761581421,147.3000030517578,10.399999618530273,88.0999984741211,108.30000305175781,4,10
Hazaribagh,Jharkhand,India,23.98,85.35,Asia/Kolkata,1618038130,2021-04-10 12:32,1618034400,2021-04-10 11:30,33.0,91.4,1,3.8,6.1,230,SW,1016.0,30.5,0.0,0.0,36,0,30.9,87.5,5.0,3.0,9.0,4.3,6.8,Mist,494.0,1.2999999523162842,155.89999389648438,10.699999809265137,78.5,97.80000305175781,4,10
Jamtara,Jharkhand,India,23.95,86.8,Asia/Kolkata,1618038131,2021-04-10 12:32,1618034400,2021-04-10 11:30,34.5,94.1,1,5.4,8.6,164,SSE,1011.0,30.3,0.0,0.0,28,4,34.3,93.7,10.0,6.0,8.0,6.3,10.1,Partly cloudy,1148.199951171875,12.199999809265137,165.89999389648438,62.900001525878906,149.1999969482422,177.89999389648438,4,10
Khunti,Jharkhand,India,23.08,85.28,Asia/Kolkata,1618038131,2021-04-10 12:32,1618034400,2021-04-10 11:30,33.0,91.4,1,3.8,6.1,230,SW,1016.0,30.5,0.0,0.0,36,0,30.9,87.6,5.0,3.0,9.0,2.9,4.7,Mist,480.70001220703125,1.399999976158142,160.1999969482422,10.600000381469727,86.30000305175781,105.30000305175781,4,10
Latehar,Jharkhand,India,23.75,84.5,Asia/Kolkata,1618038132,2021-04-10 12:32,1618034400,2021-04-10 11:30,33.0,91.4,1,3.8,6.1,230,SW,1016.0,30.5,0.0,0.0,36,0,31.1,88.0,5.0,3.0,8.0,4.7,7.6,Mist,460.6000061035156,1.2999999523162842,157.39999389648438,14.0,77.19999694824219,96.30000305175781,4,10
Lohardaga,Jharkhand,India,23.43,84.68,Asia/Kolkata,1618038132,2021-04-10 12:32,1618034400,2021-04-10 11:30,33.0,91.4,1,3.8,6.1,230,SW,1016.0,30.5,0.0,0.0,36,0,31.1,88.0,5.0,3.0,8.0,4.7,7.6,Mist,460.6000061035156,1.2999999523162842,157.39999389648438,14.0,77.19999694824219,96.30000305175781,4,10
Ramgarh,Jharkhand,India,23.63,85.52,Asia/Kolkata,1618038133,2021-04-10 12:32,1618034400,2021-04-10 11:30,33.0,91.4,1,3.8,6.1,230,SW,1016.0,30.5,0.0,0.0,36,0,30.9,87.6,5.0,3.0,9.0,2.9,4.7,Mist,480.70001220703125,1.399999976158142,160.1999969482422,10.600000381469727,86.30000305175781,105.30000305175781,4,10
Ranchi,Jharkhand,India,23.35,85.33,Asia/Kolkata,1618038134,2021-04-10 12:32,1618037100,2021-04-10 12:15,33.0,91.4,1,3.8,6.1,230,SW,1016.0,30.5,0.0,0.0,36,0,30.9,87.6,5.0,3.0,9.0,2.9,4.7,Mist,480.70001220703125,1.399999976158142,160.1999969482422,10.600000381469727,86.30000305175781,105.30000305175781,4,10
Kharsawan,Jharkhand,India,22.8,85.83,Asia/Kolkata,1618038134,2021-04-10 12:32,1618034400,2021-04-10 11:30,35.0,95.0,1,3.8,6.1,320,NW,1011.0,30.3,0.0,0.0,30,0,35.6,96.2,3.5,2.0,8.0,2.9,4.7,Mist,527.4000244140625,3.200000047683716,117.30000305175781,20.5,71.80000305175781,87.19999694824219,4,10
Simdega,Jharkhand,India,22.62,84.52,Asia/Kolkata,1618038135,2021-04-10 12:32,1618034400,2021-04-10 11:30,33.5,92.3,1,4.3,6.8,205,SSW,1011.0,30.3,0.0,0.0,29,5,33.0,91.4,10.0,6.0,8.0,4.9,7.9,Partly cloudy,507.3999938964844,2.9000000953674316,123.0,32.0,130.1999969482422,147.6999969482422,4,10
